time,open,high,low,close,volume
2025-09-23 03:58:00,128.27,128.28,128.26,128.28,749
2025-09-23 03:59:00,128.28,128.29,128.26,128.26,2225
2025-09-23 04:00:00,128.26,128.28,128.25,128.27,2297
2025-09-23 04:01:00,128.28,128.28,128.26,128.26,1904
2025-09-23 04:02:00,128.27,128.29,128.26,128.29,1864
2025-09-23 04:03:00,128.29,128.31,128.27,128.28,2626
2025-09-23 04:04:00,128.29,128.29,128.25,128.26,1740
2025-09-23 04:05:00,128.27,128.28,128.26,128.27,458
2025-09-23 04:06:00,128.27,128.27,128.26,128.26,55
2025-09-23 04:07:00,128.27,128.27,128.24,128.26,1594
2025-09-23 04:08:00,128.26,128.26,128.24,128.24,345
2025-09-23 04:09:00,128.25,128.26,128.24,128.26,504
2025-09-23 04:10:00,128.25,128.26,128.23,128.25,1749
2025-09-23 04:11:00,128.26,128.26,128.24,128.25,1650
2025-09-23 04:12:00,128.25,128.27,128.25,128.26,1078
2025-09-23 04:13:00,128.26,128.27,128.26,128.26,636
2025-09-23 04:14:00,128.27,128.27,128.26,128.26,708
2025-09-23 04:15:00,128.26,128.27,128.25,128.25,1420
2025-09-23 04:16:00,128.25,128.26,128.24,128.26,421
2025-09-23 04:17:00,128.26,128.28,128.26,128.26,1048
2025-09-23 04:18:00,128.26,128.28,128.26,128.28,724
2025-09-23 04:19:00,128.28,128.28,128.26,128.27,738
2025-09-23 04:20:00,128.27,128.28,128.26,128.27,1601
